10 52 19 OPAL GS98 Z=0.020; original cells, logT=4.0..7.1
-0.646 -0.632 -0.618 -0.599 -0.563 -0.485 -0.342 -0.132 0.149 0.513 0.946 1.415 1.871 2.264 2.571 2.783 2.948 3.088 3.213
-0.652 -0.637 -0.616 -0.588 -0.546 -0.467 -0.321 -0.092 0.210 0.554 0.938 1.375 1.848 2.300 2.691 2.993 3.211 3.372 3.517
-0.651 -0.639 -0.619 -0.588 -0.539 -0.455 -0.310 -0.089 0.216 0.589 0.986 1.398 1.830 2.294 2.740 3.121 3.403 3.616 3.793
-0.639 -0.630 -0.613 -0.585 -0.540 -0.461 -0.317 -0.096 0.202 0.581 1.012 1.457 1.887 2.325 2.780 3.201 3.554 3.819 4.039
-0.616 -0.612 -0.598 -0.572 -0.526 -0.451 -0.320 -0.109 0.194 0.582 1.032 1.498 1.967 2.418 2.850 3.285 3.679 4.001 4.262
-0.548 -0.559 -0.561 -0.543 -0.500 -0.426 -0.305 -0.110 0.184 0.577 1.032 1.518 2.023 2.511 2.965 3.407 3.807 4.165 4.461
-0.519 -0.509 -0.497 -0.480 -0.444 -0.369 -0.248 -0.056 0.230 0.613 1.076 1.567 2.082 2.591 3.079 3.546 3.959 4.327 4.628
-0.511 -0.498 -0.477 -0.440 -0.375 -0.282 -0.154 0.027 0.293 0.659 1.111 1.609 2.133 2.660 3.182 3.670 4.111 4.489 4.800
-0.506 -0.490 -0.467 -0.428 -0.354 -0.224 -0.041 0.174 0.442 0.785 1.206 1.690 2.207 2.731 3.264 3.774 4.238 4.629 4.949
-0.510 -0.494 -0.469 -0.427 -0.352 -0.216 -0.001 0.291 0.621 0.961 1.350 1.797 2.284 2.798 3.326 3.852 4.330 4.735 5.059
-0.505 -0.491 -0.470 -0.432 -0.361 -0.228 -0.009 0.305 0.704 1.123 1.527 1.939 2.391 2.872 3.386 3.904 4.384 4.793 5.120
-0.503 -0.487 -0.465 -0.431 -0.369 -0.247 -0.040 0.269 0.666 1.130 1.608 2.058 2.493 2.944 3.431 3.929 4.400 4.806 5.134
-0.503 -0.487 -0.459 -0.431 -0.372 -0.265 -0.076 0.215 0.597 1.053 1.553 2.065 2.546 2.997 3.460 3.931 4.385 4.785 5.111
-0.503 -0.484 -0.461 -0.429 -0.373 -0.270 -0.095 0.176 0.538 0.972 1.456 1.975 2.503 3.001 3.463 3.916 4.353 4.747 5.068
-0.503 -0.486 -0.462 -0.428 -0.374 -0.279 -0.113 0.147 0.491 0.904 1.373 1.881 2.416 2.946 3.436 3.894 4.321 4.708 5.022
-0.493 -0.477 -0.455 -0.421 -0.366 -0.273 -0.116 0.128 0.462 0.863 1.317 1.818 2.349 2.883 3.396 3.868 4.298 4.679 4.980
-0.469 -0.454 -0.432 -0.401 -0.349 -0.260 -0.109 0.127 0.452 0.851 1.298 1.788 2.310 2.840 3.361 3.848 4.284 4.659 4.943
-0.419 -0.411 -0.396 -0.367 -0.317 -0.233 -0.092 0.134 0.456 0.856 1.300 1.782 2.303 2.822 3.348 3.840 4.279 4.641 4.904
-0.343 -0.330 -0.316 -0.294 -0.251 -0.171 -0.033 0.181 0.493 0.886 1.325 1.807 2.323 2.830 3.352 3.841 4.272 4.613 4.848
-0.266 -0.246 -0.225 -0.194 -0.149 -0.077 0.051 0.248 0.528 0.901 1.343 1.828 2.329 2.849 3.361 3.837 4.247 4.557 4.766
-0.226 -0.185 -0.144 -0.097 -0.039 0.048 0.178 0.362 0.622 0.971 1.393 1.867 2.356 2.865 3.359 3.807 4.185 4.465 4.654
-0.236 -0.183 -0.122 -0.052 0.034 0.144 0.295 0.494 0.747 1.071 1.464 1.920 2.390 2.872 3.330 3.735 4.079 4.337 4.520
-0.296 -0.233 -0.160 -0.072 0.036 0.174 0.353 0.573 0.831 1.136 1.514 1.949 2.399 2.851 3.264 3.624 3.938 4.184 4.373
-0.370 -0.305 -0.228 -0.134 -0.013 0.144 0.347 0.593 0.873 1.189 1.550 1.957 2.382 2.797 3.167 3.490 3.782 4.022 4.221
-0.450 -0.396 -0.324 -0.229 -0.109 0.052 0.269 0.539 0.848 1.181 1.543 1.934 2.332 2.719 3.053 3.347 3.623 3.864 4.071
-0.507 -0.468 -0.411 -0.330 -0.219 -0.067 0.147 0.435 0.774 1.134 1.505 1.884 2.264 2.627 2.933 3.207 3.470 3.713 3.926
-0.542 -0.519 -0.478 -0.413 -0.315 -0.172 0.036 0.327 0.686 1.068 1.451 1.825 2.191 2.530 2.816 3.074 3.327 3.574 3.786
-0.556 -0.545 -0.521 -0.477 -0.400 -0.274 -0.080 0.205 0.573 0.979 1.383 1.764 2.117 2.438 2.706 2.951 3.197 3.446 3.657
-0.562 -0.556 -0.544 -0.518 -0.463 -0.360 -0.184 0.090 0.471 0.896 1.318 1.699 2.044 2.349 2.604 2.840 3.080 3.328 3.537
-0.564 -0.561 -0.554 -0.538 -0.503 -0.429 -0.278 -0.017 0.362 0.809 1.248 1.638 1.976 2.269 2.512 2.740 2.975 3.220 3.428
-0.565 -0.562 -0.557 -0.546 -0.524 -0.474 -0.363 -0.136 0.232 0.692 1.161 1.569 1.912 2.195 2.431 2.652 2.884 3.120 3.329
-0.566 -0.563 -0.558 -0.550 -0.533 -0.495 -0.411 -0.232 0.102 0.567 1.061 1.498 1.847 2.130 2.361 2.577 2.805 3.033 3.244
-0.566 -0.564 -0.559 -0.551 -0.537 -0.507 -0.441 -0.299 -0.016 0.436 0.953 1.415 1.781 2.067 2.297 2.510 2.733 2.952 3.157
-0.566 -0.564 -0.560 -0.552 -0.539 -0.512 -0.456 -0.336 -0.099 0.311 0.835 1.322 1.708 2.001 2.236 2.450 2.667 2.880 3.076
-0.566 -0.564 -0.560 -0.553 -0.540 -0.515 -0.464 -0.359 -0.149 0.222 0.727 1.226 1.631 1.934 2.177 2.394 2.608 2.817 3.012
-0.566 -0.564 -0.561 -0.555 -0.543 -0.519 -0.470 -0.374 -0.185 0.151 0.628 1.133 1.554 1.870 2.120 2.342 2.556 2.758 2.947
-0.565 -0.563 -0.559 -0.553 -0.541 -0.519 -0.474 -0.383 -0.207 0.106 0.556 1.051 1.482 1.811 2.070 2.298 2.509 2.696 2.877
-0.564 -0.560 -0.556 -0.549 -0.538 -0.517 -0.475 -0.388 -0.219 0.082 0.515 0.998 1.428 1.764 2.031 2.261 2.464 2.632 2.821
-0.565 -0.560 -0.551 -0.540 -0.526 -0.504 -0.465 -0.389 -0.236 0.041 0.433 0.892 1.325 1.682 1.963 2.190 2.360 2.518 2.716
-0.570 -0.567 -0.561 -0.549 -0.527 -0.494 -0.445 -0.367 -0.229 0.014 0.373 0.814 1.247 1.608 1.877 2.081 2.216 2.366 2.593
-0.571 -0.570 -0.568 -0.563 -0.551 -0.522 -0.462 -0.360 -0.205 0.027 0.358 0.772 1.180 1.511 1.750 1.914 2.042 2.218 2.460
-0.572 -0.571 -0.570 -0.568 -0.563 -0.548 -0.511 -0.421 -0.239 0.032 0.362 0.740 1.090 1.359 1.562 1.715 1.855 2.066 2.323
-0.573 -0.572 -0.572 -0.571 -0.567 -0.559 -0.537 -0.478 -0.333 -0.060 0.300 0.650 0.940 1.162 1.343 1.503 1.677 1.917 2.178
-0.574 -0.573 -0.573 -0.572 -0.570 -0.565 -0.550 -0.509 -0.406 -0.192 0.140 0.477 0.743 0.947 1.121 1.297 1.509 1.772 2.041
-0.575 -0.575 -0.574 -0.574 -0.573 -0.569 -0.558 -0.529 -0.454 -0.296 -0.028 0.275 0.529 0.730 0.911 1.107 1.351 1.629 1.902
-0.576 -0.576 -0.576 -0.575 -0.575 -0.572 -0.565 -0.544 -0.492 -0.376 -0.170 0.084 0.318 0.522 0.717 0.942 1.209 1.503 1.760
-0.577 -0.577 -0.577 -0.577 -0.576 -0.574 -0.569 -0.553 -0.517 -0.433 -0.279 -0.071 0.147 0.345 0.565 0.809 1.087 1.377 1.616
-0.579 -0.579 -0.579 -0.579 -0.578 -0.575 -0.569 -0.556 -0.528 -0.466 -0.351 -0.186 0.006 0.219 0.455 0.701 0.982 1.252 1.479
-0.582 -0.582 -0.582 -0.581 -0.581 -0.578 -0.572 -0.557 -0.528 -0.473 -0.380 -0.243 -0.067 0.139 0.360 0.596 0.865 1.129 1.313
0.5000 0.0200
-0.629 -0.647 -0.651 -0.632 -0.575 -0.453 -0.245 0.053 0.410 0.764 1.057 1.267 1.418 1.537 1.646 1.758 1.883 2.028 2.190
-0.584 -0.585 -0.591 -0.591 -0.559 -0.458 -0.258 0.047 0.434 0.859 1.265 1.598 1.845 2.017 2.146 2.259 2.370 2.490 2.626
-0.570 -0.564 -0.556 -0.541 -0.505 -0.425 -0.261 0.011 0.384 0.822 1.277 1.706 2.063 2.329 2.521 2.665 2.788 2.905 3.027
-0.560 -0.548 -0.534 -0.515 -0.473 -0.383 -0.222 0.019 0.346 0.752 1.213 1.688 2.129 2.496 2.770 2.964 3.117 3.249 3.372
-0.566 -0.551 -0.531 -0.503 -0.459 -0.372 -0.214 0.030 0.351 0.729 1.158 1.632 2.112 2.553 2.919 3.193 3.389 3.545 3.682
-0.566 -0.553 -0.533 -0.502 -0.451 -0.361 -0.208 0.022 0.340 0.727 1.150 1.600 2.072 2.551 2.989 3.342 3.603 3.804 3.971
-0.556 -0.546 -0.528 -0.499 -0.452 -0.366 -0.215 0.012 0.321 0.711 1.155 1.617 2.081 2.559 3.028 3.443 3.772 4.027 4.229
-0.539 -0.531 -0.514 -0.485 -0.438 -0.358 -0.220 0.000 0.313 0.712 1.168 1.646 2.131 2.607 3.078 3.529 3.913 4.223 4.462
-0.495 -0.496 -0.488 -0.461 -0.413 -0.334 -0.207 -0.003 0.304 0.708 1.170 1.665 2.178 2.678 3.163 3.629 4.042 4.394 4.665
-0.474 -0.462 -0.446 -0.419 -0.368 -0.283 -0.153 0.050 0.348 0.746 1.215 1.714 2.235 2.752 3.261 3.745 4.177 4.545 4.842
-0.467 -0.455 -0.433 -0.392 -0.322 -0.218 -0.077 0.120 0.404 0.789 1.252 1.759 2.289 2.825 3.356 3.857 4.310 4.694 5.005
-0.463 -0.446 -0.424 -0.385 -0.308 -0.176 0.010 0.240 0.532 0.901 1.343 1.841 2.364 2.899 3.440 3.957 4.424 4.818 5.137
-0.466 -0.450 -0.425 -0.384 -0.308 -0.171 0.044 0.337 0.676 1.046 1.467 1.937 2.439 2.965 3.505 4.031 4.506 4.906 5.224
-0.461 -0.448 -0.427 -0.389 -0.316 -0.182 0.037 0.351 0.749 1.178 1.608 2.055 2.530 3.031 3.556 4.073 4.545 4.944 5.256
-0.459 -0.444 -0.423 -0.389 -0.325 -0.201 0.009 0.318 0.716 1.180 1.665 2.137 2.602 3.080 3.581 4.078 4.538 4.930 5.237
-0.460 -0.443 -0.417 -0.388 -0.329 -0.220 -0.027 0.267 0.653 1.109 1.609 2.124 2.619 3.097 3.578 4.052 4.495 4.880 5.185
-0.459 -0.441 -0.419 -0.387 -0.330 -0.226 -0.047 0.229 0.595 1.031 1.516 2.034 2.562 3.069 3.547 4.007 4.438 4.815 5.116
-0.460 -0.443 -0.420 -0.386 -0.332 -0.235 -0.065 0.199 0.546 0.964 1.435 1.943 2.475 3.002 3.498 3.960 4.384 4.756 5.050
-0.450 -0.434 -0.413 -0.380 -0.325 -0.230 -0.070 0.179 0.517 0.921 1.378 1.881 2.409 2.939 3.448 3.920 4.346 4.711 4.992
-0.427 -0.412 -0.392 -0.361 -0.309 -0.218 -0.063 0.177 0.506 0.907 1.357 1.849 2.369 2.896 3.412 3.892 4.321 4.677 4.939
-0.380 -0.372 -0.357 -0.329 -0.279 -0.194 -0.048 0.183 0.509 0.909 1.355 1.841 2.359 2.878 3.397 3.880 4.305 4.644 4.884
-0.305 -0.294 -0.280 -0.258 -0.216 -0.135 0.005 0.225 0.542 0.936 1.377 1.861 2.373 2.880 3.394 3.872 4.285 4.599 4.813
-0.231 -0.211 -0.191 -0.161 -0.118 -0.045 0.084 0.284 0.571 0.948 1.392 1.876 2.376 2.891 3.393 3.853 4.241 4.525 4.716
-0.190 -0.151 -0.111 -0.065 -0.008 0.077 0.205 0.391 0.656 1.010 1.435 1.907 2.395 2.897 3.375 3.803 4.158 4.417 4.593
-0.199 -0.147 -0.087 -0.019 0.064 0.172 0.320 0.516 0.771 1.098 1.496 1.950 2.418 2.890 3.330 3.714 4.036 4.278 4.453
-0.256 -0.194 -0.123 -0.037 0.068 0.203 0.377 0.592 0.847 1.155 1.535 1.968 2.416 2.856 3.251 3.592 3.887 4.122 4.304
-0.327 -0.263 -0.187 -0.095 0.022 0.176 0.372 0.611 0.886 1.199 1.560 1.966 2.389 2.794 3.149 3.454 3.729 3.962 4.154
-0.406 -0.352 -0.281 -0.188 -0.070 0.087 0.296 0.557 0.858 1.187 1.547 1.936 2.333 2.711 3.033 3.313 3.573 3.807 4.007
-0.462 -0.423 -0.366 -0.286 -0.178 -0.030 0.177 0.455 0.784 1.138 1.506 1.883 2.263 2.618 2.914 3.175 3.425 3.660 3.866
-0.497 -0.473 -0.433 -0.368 -0.272 -0.132 0.069 0.349 0.696 1.071 1.450 1.824 2.189 2.523 2.800 3.046 3.288 3.524 3.731
-0.511 -0.499 -0.476 -0.432 -0.355 -0.232 -0.044 0.229 0.585 0.983 1.383 1.763 2.116 2.431 2.692 2.926 3.162 3.399 3.606
-0.517 -0.511 -0.499 -0.473 -0.419 -0.317 -0.146 0.120 0.487 0.904 1.320 1.700 2.045 2.345 2.592 2.818 3.050 3.285 3.491
-0.519 -0.516 -0.509 -0.493 -0.459 -0.386 -0.238 0.016 0.384 0.821 1.254 1.641 1.979 2.266 2.503 2.722 2.950 3.181 3.388
-0.520 -0.517 -0.511 -0.501 -0.480 -0.432 -0.322 -0.100 0.260 0.713 1.174 1.577 1.917 2.195 2.424 2.637 2.860 3.086 3.296
-0.521 -0.518 -0.513 -0.505 -0.489 -0.453 -0.371 -0.193 0.137 0.595 1.082 1.511 1.855 2.132 2.356 2.566 2.784 3.004 3.218
-0.521 -0.519 -0.514 -0.506 -0.493 -0.464 -0.401 -0.261 0.022 0.471 0.980 1.433 1.792 2.071 2.294 2.502 2.715 2.926 3.138
-0.521 -0.519 -0.515 -0.507 -0.494 -0.469 -0.415 -0.299 -0.061 0.350 0.867 1.345 1.722 2.007 2.236 2.444 2.652 2.858 3.064
-0.521 -0.519 -0.515 -0.508 -0.496 -0.471 -0.423 -0.321 -0.111 0.261 0.762 1.253 1.648 1.943 2.179 2.389 2.596 2.800 3.008
-0.521 -0.519 -0.516 -0.510 -0.498 -0.475 -0.428 -0.335 -0.147 0.189 0.664 1.162 1.573 1.881 2.124 2.340 2.546 2.744 2.949
-0.520 -0.517 -0.514 -0.508 -0.497 -0.475 -0.432 -0.344 -0.169 0.144 0.592 1.081 1.503 1.823 2.077 2.298 2.500 2.686 2.884
-0.518 -0.515 -0.511 -0.504 -0.493 -0.473 -0.432 -0.348 -0.180 0.121 0.551 1.029 1.450 1.778 2.038 2.262 2.456 2.627 2.831
-0.520 -0.514 -0.506 -0.495 -0.481 -0.460 -0.423 -0.348 -0.195 0.080 0.470 0.924 1.350 1.699 1.974 2.191 2.357 2.523 2.728
-0.524 -0.522 -0.516 -0.503 -0.482 -0.449 -0.402 -0.326 -0.188 0.053 0.411 0.848 1.274 1.626 1.889 2.082 2.217 2.378 2.606
-0.526 -0.525 -0.523 -0.518 -0.506 -0.477 -0.416 -0.316 -0.164 0.065 0.395 0.805 1.206 1.529 1.760 1.917 2.049 2.230 2.475
-0.527 -0.526 -0.525 -0.523 -0.518 -0.504 -0.467 -0.374 -0.193 0.071 0.398 0.770 1.112 1.375 1.572 1.720 1.867 2.079 2.338
-0.527 -0.527 -0.527 -0.525 -0.522 -0.514 -0.493 -0.433 -0.285 -0.014 0.337 0.678 0.960 1.177 1.354 1.513 1.692 1.930 2.193
-0.528 -0.528 -0.528 -0.527 -0.525 -0.520 -0.505 -0.465 -0.360 -0.144 0.181 0.507 0.763 0.962 1.134 1.311 1.525 1.787 2.057
-0.529 -0.529 -0.529 -0.529 -0.528 -0.524 -0.514 -0.485 -0.410 -0.250 0.014 0.306 0.551 0.747 0.927 1.124 1.369 1.645 1.920
-0.531 -0.530 -0.530 -0.530 -0.529 -0.527 -0.520 -0.500 -0.448 -0.330 -0.128 0.117 0.343 0.543 0.737 0.961 1.230 1.520 1.776
-0.532 -0.532 -0.532 -0.532 -0.531 -0.529 -0.524 -0.509 -0.472 -0.389 -0.237 -0.036 0.173 0.370 0.587 0.830 1.108 1.394 1.631
-0.534 -0.534 -0.534 -0.534 -0.533 -0.530 -0.524 -0.512 -0.484 -0.422 -0.310 -0.150 0.038 0.248 0.477 0.723 1.002 1.269 1.495
-0.537 -0.537 -0.536 -0.536 -0.535 -0.533 -0.527 -0.513 -0.484 -0.430 -0.340 -0.207 -0.034 0.167 0.383 0.619 0.888 1.145 1.324
0.7000 0.0200
-0.517 -0.520 -0.512 -0.482 -0.409 -0.265 -0.031 0.290 0.653 0.996 1.264 1.452 1.590 1.702 1.809 1.917 2.045 2.190 2.354
-0.490 -0.488 -0.484 -0.468 -0.411 -0.280 -0.049 0.283 0.686 1.115 1.503 1.812 2.033 2.187 2.306 2.414 2.523 2.644 2.781
-0.478 -0.472 -0.463 -0.442 -0.393 -0.283 -0.079 0.230 0.630 1.079 1.533 1.948 2.277 2.519 2.691 2.824 2.941 3.056 3.177
-0.468 -0.456 -0.443 -0.422 -0.374 -0.270 -0.085 0.190 0.557 0.994 1.471 1.945 2.368 2.711 2.958 3.135 3.279 3.404 3.526
-0.473 -0.458 -0.438 -0.410 -0.362 -0.267 -0.096 0.166 0.512 0.926 1.391 1.886 2.363 2.790 3.132 3.381 3.560 3.711 3.844
-0.474 -0.460 -0.439 -0.407 -0.354 -0.257 -0.097 0.145 0.478 0.883 1.339 1.821 2.317 2.800 3.224 3.552 3.793 3.984 4.143
-0.465 -0.454 -0.434 -0.404 -0.355 -0.262 -0.104 0.131 0.452 0.855 1.317 1.801 2.296 2.801 3.272 3.674 3.981 4.223 4.411
-0.454 -0.442 -0.422 -0.391 -0.341 -0.256 -0.110 0.120 0.444 0.856 1.321 1.812 2.317 2.819 3.316 3.769 4.138 4.433 4.653
-0.431 -0.423 -0.404 -0.370 -0.316 -0.233 -0.099 0.116 0.438 0.853 1.323 1.828 2.351 2.867 3.382 3.861 4.273 4.612 4.862
-0.421 -0.406 -0.383 -0.345 -0.281 -0.187 -0.048 0.167 0.479 0.893 1.368 1.877 2.403 2.932 3.462 3.961 4.402 4.760 5.047
-0.415 -0.402 -0.380 -0.335 -0.257 -0.142 0.013 0.226 0.530 0.933 1.408 1.925 2.460 3.006 3.547 4.060 4.520 4.899 5.201
-0.410 -0.395 -0.372 -0.332 -0.253 -0.119 0.071 0.318 0.637 1.031 1.494 2.004 2.534 3.080 3.627 4.149 4.616 5.005 5.312
-0.414 -0.398 -0.374 -0.332 -0.255 -0.119 0.093 0.386 0.741 1.144 1.597 2.088 2.604 3.141 3.687 4.210 4.676 5.065 5.365
-0.410 -0.397 -0.376 -0.338 -0.263 -0.128 0.089 0.399 0.796 1.238 1.699 2.179 2.675 3.191 3.720 4.228 4.684 5.063 5.352
-0.408 -0.393 -0.372 -0.338 -0.273 -0.147 0.065 0.373 0.770 1.232 1.724 2.219 2.710 3.208 3.713 4.200 4.638 5.007 5.288
-0.408 -0.391 -0.367 -0.337 -0.278 -0.166 0.031 0.328 0.716 1.172 1.669 2.184 2.691 3.186 3.673 4.137 4.559 4.920 5.199
-0.407 -0.390 -0.368 -0.336 -0.279 -0.173 0.010 0.291 0.662 1.100 1.584 2.097 2.620 3.129 3.611 4.064 4.475 4.828 5.103
-0.408 -0.393 -0.370 -0.337 -0.282 -0.182 -0.007 0.260 0.612 1.034 1.507 2.013 2.537 3.055 3.546 3.998 4.406 4.751 5.017
-0.399 -0.384 -0.364 -0.331 -0.275 -0.178 -0.014 0.240 0.581 0.989 1.450 1.953 2.475 2.995 3.493 3.950 4.356 4.690 4.942
-0.377 -0.363 -0.343 -0.314 -0.262 -0.169 -0.010 0.235 0.569 0.972 1.424 1.918 2.435 2.954 3.455 3.917 4.321 4.640 4.870
-0.333 -0.325 -0.311 -0.283 -0.235 -0.148 0.001 0.239 0.569 0.970 1.418 1.905 2.418 2.932 3.435 3.896 4.290 4.588 4.795
-0.261 -0.250 -0.237 -0.216 -0.174 -0.094 0.048 0.274 0.596 0.991 1.433 1.919 2.424 2.924 3.420 3.871 4.246 4.517 4.702
-0.188 -0.170 -0.150 -0.121 -0.080 -0.008 0.121 0.324 0.616 0.997 1.441 1.921 2.418 2.921 3.398 3.825 4.172 4.418 4.588
-0.147 -0.110 -0.071 -0.028 0.028 0.111 0.236 0.421 0.691 1.047 1.473 1.940 2.423 2.907 3.356 3.746 4.062 4.290 4.455
-0.154 -0.103 -0.046 0.020 0.100 0.204 0.347 0.538 0.791 1.118 1.518 1.966 2.427 2.882 3.290 3.636 3.923 4.143 4.313
-0.208 -0.148 -0.079 0.004 0.106 0.236 0.403 0.610 0.858 1.163 1.542 1.970 2.410 2.834 3.200 3.506 3.770 3.989 4.167
-0.276 -0.213 -0.139 -0.050 0.064 0.212 0.399 0.627 0.891 1.196 1.553 1.955 2.372 2.764 3.094 3.370 3.617 3.837 4.024
-0.353 -0.300 -0.229 -0.139 -0.024 0.127 0.326 0.574 0.861 1.180 1.533 1.917 2.311 2.679 2.981 3.235 3.470 3.691 3.885
-0.408 -0.370 -0.313 -0.235 -0.129 0.014 0.211 0.473 0.785 1.127 1.487 1.861 2.240 2.587 2.868 3.105 3.332 3.554 3.753
-0.443 -0.419 -0.379 -0.315 -0.220 -0.085 0.105 0.368 0.697 1.060 1.431 1.802 2.167 2.495 2.759 2.984 3.206 3.427 3.628
-0.457 -0.445 -0.422 -0.378 -0.302 -0.183 -0.005 0.250 0.585 0.971 1.365 1.744 2.098 2.408 2.657 2.873 3.091 3.310 3.514
-0.463 -0.457 -0.445 -0.419 -0.365 -0.267 -0.104 0.146 0.492 0.896 1.305 1.684 2.031 2.327 2.564 2.772 2.988 3.204 3.409
-0.465 -0.462 -0.455 -0.439 -0.406 -0.335 -0.193 0.048 0.399 0.821 1.246 1.631 1.970 2.253 2.479 2.682 2.895 3.107 3.317
-0.466 -0.463 -0.458 -0.448 -0.428 -0.381 -0.276 -0.062 0.284 0.725 1.175 1.574 1.913 2.186 2.404 2.604 2.812 3.021 3.237
-0.467 -0.464 -0.459 -0.451 -0.436 -0.402 -0.325 -0.152 0.170 0.619 1.095 1.516 1.856 2.126 2.341 2.538 2.741 2.949 3.172
-0.467 -0.465 -0.460 -0.453 -0.440 -0.413 -0.354 -0.219 0.062 0.505 1.003 1.447 1.798 2.069 2.283 2.479 2.677 2.879 3.105
-0.467 -0.465 -0.461 -0.454 -0.441 -0.418 -0.367 -0.256 -0.021 0.390 0.898 1.366 1.732 2.009 2.228 2.425 2.620 2.819 3.043
-0.467 -0.465 -0.462 -0.455 -0.443 -0.419 -0.374 -0.277 -0.070 0.302 0.797 1.279 1.663 1.948 2.174 2.375 2.568 2.770 2.999
-0.467 -0.465 -0.462 -0.456 -0.445 -0.423 -0.379 -0.290 -0.106 0.230 0.702 1.192 1.591 1.889 2.123 2.329 2.523 2.723 2.949
-0.466 -0.464 -0.460 -0.454 -0.444 -0.423 -0.382 -0.298 -0.126 0.185 0.631 1.113 1.523 1.833 2.078 2.289 2.481 2.671 2.891
-0.464 -0.461 -0.457 -0.451 -0.440 -0.421 -0.382 -0.301 -0.136 0.162 0.591 1.062 1.473 1.790 2.042 2.255 2.440 2.620 2.843
-0.466 -0.460 -0.452 -0.441 -0.428 -0.407 -0.372 -0.300 -0.148 0.122 0.510 0.960 1.376 1.715 1.981 2.186 2.352 2.527 2.741
-0.471 -0.468 -0.462 -0.449 -0.427 -0.395 -0.350 -0.277 -0.141 0.097 0.453 0.884 1.302 1.644 1.899 2.080 2.217 2.389 2.619
-0.472 -0.471 -0.469 -0.464 -0.452 -0.422 -0.362 -0.264 -0.116 0.109 0.437 0.842 1.235 1.548 1.769 1.919 2.056 2.242 2.490
-0.473 -0.472 -0.471 -0.470 -0.464 -0.451 -0.413 -0.319 -0.140 0.116 0.439 0.804 1.137 1.393 1.582 1.725 1.879 2.092 2.355
-0.474 -0.473 -0.473 -0.472 -0.469 -0.461 -0.440 -0.380 -0.230 0.038 0.379 0.709 0.983 1.194 1.367 1.523 1.707 1.945 2.210
-0.474 -0.474 -0.474 -0.473 -0.471 -0.467 -0.453 -0.412 -0.307 -0.089 0.227 0.540 0.787 0.979 1.149 1.326 1.543 1.803 2.076
-0.476 -0.475 -0.475 -0.475 -0.474 -0.470 -0.460 -0.432 -0.358 -0.196 0.062 0.343 0.576 0.767 0.944 1.143 1.388 1.663 1.940
-0.477 -0.477 -0.477 -0.476 -0.476 -0.473 -0.467 -0.447 -0.396 -0.278 -0.080 0.155 0.373 0.567 0.758 0.982 1.252 1.538 1.794
-0.478 -0.478 -0.478 -0.478 -0.477 -0.475 -0.470 -0.456 -0.420 -0.336 -0.188 0.006 0.205 0.399 0.611 0.852 1.132 1.413 1.649
-0.480 -0.480 -0.480 -0.480 -0.479 -0.476 -0.471 -0.459 -0.432 -0.371 -0.261 -0.108 0.075 0.280 0.502 0.748 1.025 1.288 1.515
-0.483 -0.483 -0.483 -0.482 -0.482 -0.479 -0.473 -0.459 -0.432 -0.379 -0.293 -0.164 0.005 0.199 0.409 0.644 0.913 1.163 1.337
0.8000 0.0200
-0.469 -0.467 -0.455 -0.421 -0.341 -0.188 0.056 0.384 0.749 1.087 1.345 1.525 1.658 1.767 1.873 1.981 2.110 2.255 2.420
-0.449 -0.446 -0.438 -0.414 -0.348 -0.206 0.037 0.379 0.787 1.215 1.596 1.895 2.107 2.254 2.369 2.476 2.585 2.706 2.843
-0.438 -0.433 -0.422 -0.399 -0.343 -0.221 -0.002 0.321 0.729 1.182 1.634 2.043 2.361 2.593 2.758 2.887 3.003 3.116 3.239
-0.428 -0.417 -0.404 -0.382 -0.330 -0.220 -0.025 0.265 0.647 1.093 1.575 2.046 2.462 2.795 3.032 3.203 3.344 3.467 3.589
-0.433 -0.418 -0.398 -0.370 -0.320 -0.221 -0.044 0.225 0.583 1.012 1.489 1.989 2.462 2.884 3.216 3.456 3.629 3.778 3.910
-0.435 -0.420 -0.399 -0.366 -0.312 -0.212 -0.048 0.198 0.538 0.953 1.423 1.916 2.418 2.900 3.317 3.635 3.869 4.056 4.212
-0.426 -0.414 -0.394 -0.364 -0.313 -0.217 -0.055 0.183 0.509 0.919 1.389 1.883 2.390 2.901 3.371 3.765 4.064 4.300 4.483
-0.416 -0.404 -0.383 -0.350 -0.299 -0.211 -0.062 0.173 0.502 0.919 1.388 1.885 2.399 2.911 3.416 3.867 4.227 4.516 4.729
-0.402 -0.389 -0.367 -0.330 -0.275 -0.190 -0.052 0.168 0.497 0.917 1.390 1.900 2.427 2.951 3.476 3.957 4.367 4.698 4.941
-0.396 -0.380 -0.355 -0.311 -0.242 -0.144 -0.002 0.218 0.537 0.957 1.435 1.947 2.477 3.011 3.549 4.052 4.493 4.847 5.128
-0.391 -0.378 -0.355 -0.309 -0.228 -0.108 0.053 0.273 0.585 0.996 1.476 1.996 2.533 3.084 3.629 4.145 4.606 4.981 5.277
-0.387 -0.371 -0.349 -0.308 -0.229 -0.095 0.098 0.353 0.683 1.088 1.559 2.074 2.606 3.156 3.705 4.227 4.691 5.076 5.374
-0.390 -0.374 -0.350 -0.308 -0.231 -0.095 0.113 0.406 0.769 1.187 1.652 2.151 2.672 3.212 3.758 4.276 4.735 5.115 5.404
