pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
10169743.39816847,5548.4606267191175,5418700417.0293045,1.9829050394497022e+31,6.853990412783104e+30,5.655121352228967,v45
10179343.39816847,5547.8269795487095,5417378305.631087,1.9810323250160464e+31,6.848754584016824e+30,5.65533330553874,v45
10188943.39816847,5547.193850661086,5416058199.569338,1.9791632454606667e+31,6.843529855074914e+30,5.655544988980354,v45
10203343.39816847,5546.245603157034,5414082672.947012,1.9763677415778771e+31,6.835715545301722e+30,5.655861867710019,v45
10217743.39816847,5545.29855165875,5412111641.2258215,1.9735804108190847e+31,6.827925990778181e+30,5.656178140699321,v45
10228543.39816847,5544.58878533707,5410635814.584987,1.9714945249031302e+31,6.82209885739632e+30,5.656415028189471,v45
10239343.39816847,5543.879674186552,5409162493.865613,1.9694131771582875e+31,6.816285550187897e+30,5.6566515779085,v45
10255543.39816847,5542.817839364391,5406958294.202647,1.966301290825174e+31,6.807593968244362e+30,5.657005594577747,v45
10271743.39816847,5541.757506238754,5404759697.834428,1.9631995794693222e+31,6.79893319884835e+30,5.657358855099161,v45
10283893.39816847,5540.962911817757,5403113798.272699,1.9608790328704036e+31,6.792456320671212e+30,5.65762340486585,v45
10296043.39816847,5540.169139565211,5401471018.059545,1.958564129370695e+31,6.785996636547664e+30,5.657887533621996,v45
10314268.39816847,5538.980759123602,5399014042.918044,1.9551043451928677e+31,6.776342391184617e+30,5.658282719859839,v45
10332493.39816847,5537.7942509470695,5396564036.133939,1.9516571844909303e+31,6.766726421822895e+30,5.658676964406056,v45
10345293.39816847,5536.961581884984,5394846614.515005,1.949242375530369e+31,6.75999360147506e+30,5.6589534312231,v45
10358093.39816847,5536.129810129292,5393132591.676513,1.9468336997255685e+31,6.7532795009794e+30,5.6592294386764515,v45
10377293.39816847,5534.884631108424,5390569400.1093645,1.943234335704574e+31,6.743246760857494e+30,5.659642350671047,v45
10396493.39816847,5533.641517926247,5388013801.649871,1.9396487199224211e+31,6.733255671394397e+30,5.660054234982349,v45
10409293.39816847,5532.813370879478,5386313284.997279,1.9372644308678422e+31,6.726615662290097e+30,5.660328414519984,v45
10422093.39816847,5531.986099766797,5384616105.765324,1.9348861375499807e+31,6.719994005417123e+30,5.660602142275351,v45
10441293.39816847,5530.747632528378,5382078040.870843,1.9313320638367146e+31,6.710099185918656e+30,5.661011652412369,v45
10460493.39816847,5529.511216745304,5379547435.633215,1.9277914815712881e+31,6.700245198705445e+30,5.661420151263489,v45
10473293.39816847,5528.68756114035,5377863522.6704235,1.9254371394333882e+31,6.693696177971554e+30,5.661692080677194,v45
10486093.39816847,5527.864776334684,5376182886.106238,1.923088680483895e+31,6.687165149861413e+30,5.66196356590763,v45
10505293.39816847,5526.633013711074,5373669495.1767645,1.9195790978570836e+31,6.677405545660045e+30,5.662369730306065,v45
10524493.39816847,5525.4032475477015,5371163434.245229,1.9160827000875496e+31,6.667685973013302e+30,5.662774899362025,v45
10537293.39816847,5524.583996859531,5369495832.153342,1.9137576692155306e+31,6.661226158087404e+30,5.663044614795453,v45
10550093.39816847,5523.765604106668,5367831452.683459,1.9114384053512056e+31,6.654783984162371e+30,5.663313892542579,v45
10559693.39816847,5523.152189478518,5366584927.111549,1.9097022285330327e+31,6.649963055561669e+30,5.663515620949867,cool5000_nominal_v1
10569293.39816847,5522.539254739652,5365340204.413562,1.9079692741081881e+31,6.645151985936307e+30,5.663717104353836,cool5000_nominal_v1
10583693.39816847,5521.621179830575,5363477285.280945,1.90537702106423e+31,6.637955656732881e+30,5.664018742631655,cool5000_nominal_v1
10598093.39816847,5520.704206216041,5361618412.023632,1.9027920104479919e+31,6.630781323097945e+30,5.664319830259804,cool5000_nominal_v1
10603493.39816847,5520.360336261069,5360921826.227039,1.9018237060955898e+31,6.628095297233273e+30,5.664432685371125,cool5000_nominal_v1
10608893.39816847,5520.016611678533,5360225803.216375,1.9008564002027091e+31,6.625412353254712e+30,5.664545463951807,cool5000_nominal_v1
10616993.39816847,5519.501435770134,5359183070.474409,1.8994076768789983e+31,6.62139428555999e+30,5.664714448298874,cool5000_nominal_v1
10625093.39816847,5518.986565895591,5358141607.511453,1.897961168384798e+31,6.617383113676456e+30,5.664883259689004,cool5000_nominal_v1
10637243.39816847,5518.215204913262,5356582344.260664,1.8957964503571955e+31,6.611380552104408e+30,5.665136063002829,cool5000_nominal_v1
10649393.39816847,5517.444628890416,5355025929.00111,1.8936368242024213e+31,6.60539339826737e+30,5.665388477970325,cool5000_nominal_v1
10667618.39816847,5516.290903232213,5352697866.780685,1.8904086867452257e+31,6.596444337125009e+30,5.665766173402547,cool5000_nominal_v1
10685843.39816847,5515.138944996762,5350376161.549419,1.8871919118139045e+31,6.587529590291783e+30,5.666143001137716,cool5000_nominal_v1
10698643.39816847,5514.330515240058,5348748563.682916,1.884938298973478e+31,6.5812870841498e+30,5.666407268279481,cool5000_nominal_v1
10711443.39816847,5513.522925591584,5347124067.427211,1.882690198390203e+31,6.575061365983048e+30,5.6666711120216355,cool5000_nominal_v1
10730643.39816847,5512.3138671323,5344694479.0752535,1.8793303253994367e+31,6.565757292166224e+30,5.667065865010802,cool5000_nominal_v1
10749843.39816847,5511.106730443148,5342271829.337685,1.8759828019396656e+31,6.556490586496815e+30,5.667459669351629,cool5000_nominal_v1
10762643.39816847,5510.302548689225,5340659671.504636,1.8737566529343468e+31,6.550331340192852e+30,5.667721826328339,cool5000_nominal_v1
10775443.39816847,5509.499196879584,5339050564.708708,1.8715359117871504e+31,6.544188564888697e+30,5.667983566091721,cool5000_nominal_v1
10785043.39816847,5508.8970510516065,5337845400.969827,1.8698734232116847e+31,6.539591468563687e+30,5.668179651532842,cool5000_nominal_v1
10794643.39816847,5508.297534602884,5336642863.582529,1.8682175376725216e+31,6.535003599052805e+30,5.668375353786984,cool5000_nominal_v1
10809043.39816847,5507.761541201555,5334964207.465244,1.8663158205677125e+31,6.528145028740887e+30,5.668648613883578,cool5000_nominal_v1
10823443.39816847,5506.9002824467025,5333174884.84278,1.8638978225456974e+31,6.52130695391721e+30,5.668939983518655,cool5000_nominal_v1
10834243.39816847,5506.227979006796,5331822328.955572,1.8620429507183438e+31,6.516190781391352e+30,5.669160295835537,cool5000_nominal_v1
10845043.39816847,5505.547422315083,5330467816.547831,1.8601770546593622e+31,6.511085986232572e+30,5.669380982858489,cool5000_nominal_v1
10861243.39816847,5504.522693180938,5328438904.437665,1.8573777886542422e+31,6.503452157446417e+30,5.66971165292341,cool5000_nominal_v1
10877443.39816847,5503.4984094024485,5326415015.406234,1.854586038468287e+31,6.495843663303315e+30,5.6700416297979945,cool5000_nominal_v1
10901743.39816847,5501.967875490481,5323392714.874985,1.850422130514995e+31,6.48448298612083e+30,5.670534622164375,cool5000_nominal_v1
10926043.39816847,5500.443557126252,5320383903.941342,1.8462835171921725e+31,6.473178700732193e+30,5.671025692229888,cool5000_nominal_v1
10938843.39816847,5499.674181999756,5318800035.136457,1.8441522453187439e+31,6.467243406286784e+30,5.671284308112851,cool5000_nominal_v1
10951643.39816847,5498.943924370251,5317214782.66922,1.842074418978179e+31,6.461324119427159e+30,5.6715432270466195,cool5000_nominal_v1
10970843.39816847,5497.841700435038,5314836604.545672,1.8389518565506933e+31,6.45247805391187e+30,5.671931799153977,cool5000_nominal_v1
10990043.39816847,5496.734573462248,5312459534.904817,1.8358277729300228e+31,6.443667382615761e+30,5.6723203639335,cool5000_nominal_v1
11002843.39816847,5495.994579160774,5310875541.600411,1.8337453748077218e+31,6.437811101462549e+30,5.672579386002038,cool5000_nominal_v1
11015643.39816847,5495.253334520252,5309292648.098227,1.831663971880879e+31,6.431970377226057e+30,5.672838305411317,cool5000_nominal_v1
11034843.39816847,5494.139788350108,5306921662.837332,1.828545513770342e+31,6.423241284758596e+30,5.673226280183658,cool5000_nominal_v1
11054043.39816847,5493.024837389919,5304554395.152155,1.8254320275187303e+31,6.414546712509445e+30,5.673613819600153,cool5000_nominal_v1
11066843.39816847,5492.280871615085,5302977877.251958,1.8233590040689914e+31,6.408767416630022e+30,5.673872003317962,cool5000_nominal_v1
11079643.39816847,5491.536580731119,5301403239.1532545,1.8212887395215303e+31,6.403003314762652e+30,5.674129955813174,cool5000_nominal_v1
11098843.39816847,5490.420135570185,5299046004.049715,1.8181901258827697e+31,6.394388428696669e+30,5.674516254239364,cool5000_nominal_v1
11118043.39816847,5489.303716065465,5296693561.535515,1.8150990840762062e+31,6.385807304068986e+30,5.674901938622554,cool5000_nominal_v1
11130843.39816847,5488.559322019738,5295127335.023362,1.8130420109154674e+31,6.380103271458003e+30,5.6751588174135525,cool5000_nominal_v1
11143643.39816847,5487.815069412724,5293563335.284912,1.810988529234903e+31,6.374414112268593e+30,5.675415406819059,cool5000_nominal_v1
11162843.39816847,5486.699536109331,5291222680.460533,1.8079165924757435e+31,6.365910992961084e+30,5.675799555724602,cool5000_nominal_v1
11182043.39816847,5485.584728355069,5288887322.553063,1.8048534318233704e+31,6.357440943446325e+30,5.67618300469391,cool5000_nominal_v1
11194843.39816847,5484.841682673033,5287332681.489004,1.802815406319797e+31,6.351810619469893e+30,5.676438359457735,cool5000_nominal_v1
11207643.39816847,5484.099027687818,5285780434.071165,1.8007813826864453e+31,6.34619486661768e+30,5.676693395977478,cool5000_nominal_v1
11226843.39816847,5482.986339818508,5283457708.044464,1.7977393600879326e+31,6.337801245794965e+30,5.677075163177363,cool5000_nominal_v1
11246043.39816847,5481.8747640489355,5281140522.760056,1.7947067091661133e+31,6.329440039360896e+30,5.6774561869614075,cool5000_nominal_v1
11271643.39816847,5480.395206670273,5278061125.41631,1.7906798343777539e+31,6.318345571331433e+30,5.677962803031997,cool5000_nominal_v1
11297243.39816847,5478.917942430639,5274991751.867523,1.7866700390446321e+31,6.307307901088282e+30,5.6784680642291985,cool5000_nominal_v1
11310043.39816847,5478.179507961406,5273459348.704475,1.7846696652775067e+31,6.301806555015966e+30,5.678720428955014,cool5000_nominal_v1
11322843.39816847,5477.441636940269,5271929437.204134,1.78267351911906e+31,6.296319282725084e+30,5.678972456505842,cool5000_nominal_v1
11342043.39816847,5476.336469504235,5269640384.347359,1.7796887390573164e+31,6.288117364828054e+30,5.679349676618951,cool5000_nominal_v1
11361243.39816847,5475.232719699751,5267357006.026272,1.7767136647599862e+31,6.279946752296028e+30,5.679726124893057,cool5000_nominal_v1
11386843.39816847,5473.764050575781,5264322832.653637,1.772763989984038e+31,6.269104592505336e+30,5.6802266052758705,cool5000_nominal_v1
11412443.39816847,5472.2980506371305,5261298773.310282,1.7688316625444212e+31,6.258317310314026e+30,5.680725704472504,cool5000_nominal_v1
11425243.39816847,5471.565345104432,5259789049.5047865,1.7668700726293241e+31,6.252940555709998e+30,5.680974980871853,cool5000_nominal_v1
11438043.39816847,5470.833283003873,5258281826.561409,1.7649127497559702e+31,6.247577402431796e+30,5.681223915726733,cool5000_nominal_v1
11457243.39816847,5469.736974515591,5256026801.418668,1.7619862452038153e+31,6.239560711124258e+30,5.681596491813554,cool5000_nominal_v1
11476443.39816847,5468.642217062231,5253777434.525966,1.7590694476396215e+31,6.23157429342845e+30,5.68196829232373,cool5000_nominal_v1
11489243.39816847,5467.912882953191,5252280260.235709,1.7571293409375168e+31,6.226264996156006e+30,5.682215850277816,cool5000_nominal_v1
11502043.39816847,5467.184226794861,5250785583.223694,1.7551935040098077e+31,6.220969046956208e+30,5.68246306570714,cool5000_nominal_v1
11511643.39816847,5466.638054091596,5249665941.341923,1.753744080238586e+31,6.217005157651228e+30,5.682648297472333,cool5000_nominal_v1
11521243.39816847,5466.09228719446,5248547699.243768,1.7522970790456398e+31,6.213048731393348e+30,5.682833337095691,cool5000_nominal_v1
11535643.39816847,5465.274662387095,5246873577.089001,1.7501318624641e+31,6.207129502233716e+30,5.683110433936636,cool5000_nominal_v1
11550043.39816847,5464.457931064416,5245202612.867506,1.747972056929371e+31,6.201226930012085e+30,5.683387096261175,cool5000_nominal_v1
11571643.39816847,5463.235217802773,5242703462.019581,1.7447442896283398e+31,6.192407415557823e+30,5.6838010463616015,cool5000_nominal_v1
11593243.39816847,5462.014452054523,5240211408.5670595,1.7415285435399323e+31,6.183624958510185e+30,5.684214017408982,cool5000_nominal_v1
11618843.39816847,5460.570719508351,5237267920.347958,1.7377341163446421e+31,6.173265921632534e+30,5.684702051098996,cool5000_nominal_v1
11644443.39816847,5459.129887043117,5234334313.057078,1.7339566071197751e+31,6.162958228389271e+30,5.685188719505008,cool5000_nominal_v1
11657243.39816847,5458.409833286726,5232869767.341769,1.7320722988669887e+31,6.157820156894214e+30,5.685431781213528,cool5000_nominal_v1
11670043.39816847,5457.690467586343,5231407657.313455,1.7301921304501106e+31,6.152694814353944e+30,5.6856745065525445,cool5000_nominal_v1
11689243.39816847,5456.613270087022,5229220130.363062,1.727381041553036e+31,6.145033059620824e+30,5.6860377852836885,cool5000_nominal_v1
11708443.39816847,5455.537687506401,5227038089.715436,1.7245793097118982e+31,6.137399640499735e+30,5.686400304344088,cool5000_nominal_v1
11721243.39816847,5454.821176322686,5225585727.233501,1.722715755358885e+31,6.132324705424744e+30,5.686641680299727,cool5000_nominal_v1
11734043.39816847,5454.108574955247,5224137248.43333,1.7208613231564591e+31,6.127262298139086e+30,5.686882477632081,cool5000_nominal_v1
11753243.39816847,5453.406565238508,5222103317.273618,1.7186364844219966e+31,6.119699563874429e+30,5.687220714181332,cool5000_nominal_v1
11772443.39816847,5452.373834409825,5219946416.419102,1.7159166581933694e+31,6.112164594413984e+30,5.687579544172125,cool5000_nominal_v1
11785243.39816847,5451.663518759786,5218499360.523699,1.7140719253463917e+31,6.107154977593587e+30,5.687820364849009,cool5000_nominal_v1
11798043.39816847,5450.946421761466,5217050934.929863,1.7122193765853984e+31,6.102157542280173e+30,5.688061480354786,cool5000_nominal_v1
11817243.39816847,5449.867903480227,5214881856.510415,1.7094423203978885e+31,6.094686492677305e+30,5.688422686210227,cool5000_nominal_v1
11836443.39816847,5448.790206288225,5212718317.934764,1.7066735667205476e+31,6.087242546366423e+30,5.688783119238941,cool5000_nominal_v1
11849243.39816847,5448.072468366315,5211278603.629734,1.7048323885302597e+31,6.082293326437964e+30,5.689023050231581,cool5000_nominal_v1
11862043.39816847,5447.355871755234,5209841742.706683,1.7029961110861964e+31,6.077356070625321e+30,5.68926257180061,cool5000_nominal_v1
11871643.39816847,5446.8190662071565,5208765691.103746,1.701621797594394e+31,6.073660364423141e+30,5.689441990510079,cool5000_nominal_v1
11881243.39816847,5446.282984911062,5207691272.733425,1.7002503528544665e+31,6.069971354174705e+30,5.689621173882222,cool5000_nominal_v1
11895643.39816847,5445.480662587002,5206083385.350449,1.6981995484090125e+31,6.064451683937779e+30,5.6898893942524245,cool5000_nominal_v1
11910043.39816847,5444.679992155294,5204479126.204392,1.6961551700614263e+31,6.058946979234537e+30,5.69015709194865,cool5000_nominal_v1
11931643.39816847,5443.482888829064,5202080912.080002,1.6931025143730242e+31,6.050720830601752e+30,5.69055742834233,cool5000_nominal_v1
11953243.39816847,5442.289213428642,5199690520.344823,1.6900636504805046e+31,6.042528035542743e+30,5.690956642635854,cool5000_nominal_v1
11966043.39816847,5441.582779476155,5198276570.772149,1.6882677549714767e+31,6.037686582721103e+30,5.691192869773526,cool5000_nominal_v1
11978843.39816847,5440.877459720355,5196865278.4720745,1.6864765106810462e+31,6.032856761471042e+30,5.6914287170456195,cool5000_nominal_v1
11998043.39816847,5439.822131049055,5194754361.214022,1.6837997146972295e+31,6.025636060327265e+30,5.691781601297093,cool5000_nominal_v1
12017243.39816847,5438.769134152371,5192649238.310763,1.681132993965082e+31,6.018441286260768e+30,5.692133659735708,cool5000_nominal_v1
12042843.39816847,5437.369415904603,5189852686.788972,1.6775946101340144e+31,6.008891413691266e+30,5.692601572742575,cool5000_nominal_v1
12068443.39816847,5435.973479281904,5187066046.7650795,1.6740733138812575e+31,5.999387068966581e+30,5.693068078242172,cool5000_nominal_v1
12081243.39816847,5435.276113716767,5185674999.357615,1.672317118695737e+31,5.994648850554703e+30,5.693301044326668,cool5000_nominal_v1
12094043.39816847,5434.579621674556,5184286365.388712,1.6705650448974033e+31,5.989921927539285e+30,5.693533668558319,cool5000_nominal_v1
12113243.39816847,5433.537063237467,5182208936.312425,1.6679459520165015e+31,5.98285488462681e+30,5.693881796240896,cool5000_nominal_v1
12132443.39816847,5432.496416239076,5180136854.397646,1.665335966699373e+31,5.97581300591488e+30,5.694229166912289,cool5000_nominal_v1
12145243.39816847,5431.803333378021,5178757737.411273,1.6636001087195558e+31,5.971130845964926e+30,5.6944604436746165,cool5000_nominal_v1
12158043.39816847,5431.111063885783,5177380955.805755,1.6618682109503666e+31,5.966459790320422e+30,5.694691390236959,cool5000_nominal_v1
12177243.39816847,5430.074697278461,5175321137.967269,1.6592790261542294e+31,5.959476163116754e+30,5.695037026583752,cool5000_nominal_v1
12196443.39816847,5429.040122775809,5173266513.352942,1.656698622687025e+31,5.952517281178235e+30,5.695381928583591,cool5000_nominal_v1
12209243.39816847,5428.351043286132,5171898970.885554,1.6549823491617687e+31,5.947890242556837e+30,5.695611568661062,cool5000_nominal_v1
12222043.39816847,5427.662731411426,5170533701.684366,1.653269904891367e+31,5.943274123997327e+30,5.6958408875853825,cool5000_nominal_v1
12241243.39816847,5426.632220374537,5168491017.96261,1.6507096447591453e+31,5.936372526743743e+30,5.6961841022711885,cool5000_nominal_v1
12260443.39816847,5425.603435288622,5166453402.03268,1.6481579273979584e+31,5.929495263987319e+30,5.696526600626327,cool5000_nominal_v1
12273243.39816847,5424.918183631946,5165097146.838577,1.6464606668980917e+31,5.924922431417928e+30,5.696754645447847,cool5000_nominal_v1
12286043.39816847,5424.233668103005,5163743113.733297,1.6447671308621643e+31,5.920360336991328e+30,5.69698237638161,cool5000_nominal_v1
12305243.39816847,5423.208784678936,5161717172.561763,1.6422350125047918e+31,5.913539404643794e+30,5.69732322514122,cool5000_nominal_v1
12324443.39816847,5422.185568229052,5159696195.660833,1.6397112245348758e+31,5.906742399639141e+30,5.6976633720168595,cool5000_nominal_v1
12330843.39816847,5421.84453951317,5159023007.984348,1.6388710124200334e+31,5.904480592836198e+30,5.697776704568246,cool5000_nominal_v1
12337243.39816847,5421.503684632962,5158350363.229926,1.6380317040360233e+31,5.902221435000955e+30,5.69788996048912,cool5000_nominal_v1
12346843.39816847,5420.992851326592,5157342648.575279,1.6367747317074696e+31,5.898838188900383e+30,5.698059661124739,cool5000_nominal_v1
12356443.39816847,5420.482415758116,5156336157.774175,1.6355197973783267e+31,5.895460868285973e+30,5.6982291887629755,cool5000_nominal_v1
12370843.39816847,5419.717789448533,5154829237.915248,1.6336418810362972e+31,5.890407162199769e+30,5.698483067721929,cool5000_nominal_v1
12385243.39816847,5418.9540593403635,5153325062.573582,1.631768529654096e+31,5.885366692080196e+30,5.698736558322203,cool5000_nominal_v1
12396043.39816847,5418.381708225748,5152198430.874731,1.6303661452841408e+31,5.881594326282676e+30,5.698926471986349,cool5000_nominal_v1
12406843.39816847,5417.809860474907,5151073328.986769,1.6289663106246872e+31,5.877829362932156e+30,5.699116169222276,cool5000_nominal_v1
12423043.39816847,5416.953378403512,5149389196.140989,1.6268721581996326e+31,5.872197247427584e+30,5.699400199034121,cool5000_nominal_v1
12439243.39816847,5416.098034697053,5147708490.383399,1.6247837172919115e+31,5.866581652530425e+30,5.699683743490987,cool5000_nominal_v1
12451393.39816847,5415.457077861202,5146449832.953356,1.6232206541830772e+31,5.862379920047707e+30,5.69989614666647,cool5000_nominal_v1
12463543.39816847,5414.816748269961,5145193084.537539,1.6216607646676553e+31,5.85818742019261e+30,5.700108279523865,cool5000_nominal_v1
12472655.89816847,5414.336806094121,5144251568.602542,1.6204926687463549e+31,5.85504861655239e+30,5.700267236664942,cool5000_nominal_v1
12481768.39816847,5413.857213137882,5143311119.898829,1.6193263446659095e+31,5.851914979988294e+30,5.700426042670228,cool5000_nominal_v1
12495437.14816847,5413.138720894032,5141902904.116395,1.6175807527536308e+31,5.847225234587874e+30,5.7006638910401435,cool5000_nominal_v1
12509105.89816847,5412.421024206384,5140497084.047764,1.6158391424269608e+31,5.842547034037065e+30,5.7009013997551765,cool5000_nominal_v1
12529599.64816847,5411.346999521684,5138394818.715177,1.6132366417473142e+31,5.835556819341925e+30,5.701256691844948,cool5000_nominal_v1
12550093.39816847,5410.274756048552,5136297900.390871,1.6106430142158536e+31,5.828592304433881e+30,5.701611225102453,cool5000_nominal_v1
12560344.96066847,5409.738641105973,5135250196.904521,1.6093479503228676e+31,5.825116312480725e+30,5.701788418195475,v46
12570596.52316847,5409.203336940898,5134203987.518583,1.6080556307383338e+31,5.821646717144219e+30,5.701965394676071,v46
12585973.86691847,5408.776657371629,5132774683.570918,1.6066533934217341e+31,5.81645942899682e+30,5.702207233620644,v46
12601351.21066847,5408.027038326018,5131228057.951688,1.6047953319781026e+31,5.81128641003269e+30,5.702468999325117,v46
12612884.21848097,5407.43672391834,5130055355.79544,1.6033616366028307e+31,5.807415234437534e+30,5.702667531246342,v46
12624417.22629347,5406.836614529799,5128879048.371524,1.6019151180849655e+31,5.803551987523075e+30,5.702866719117262,v46
12641716.73801222,5405.929887486402,5127114558.0736065,1.5997395367180116e+31,5.7977734915974e+30,5.703165591537322,v46
12659016.24973097,5405.021705446515,5125352760.389815,1.597566310185833e+31,5.792012625007901e+30,5.703464110516633,v46
12671816.24973097,5404.3498480994795,5124051153.535575,1.5959612205219358e+31,5.787760515691993e+30,5.703684720683698,v46
12684616.24973097,5403.678701290992,5122751817.10259,1.5943596910196526e+31,5.783517993576954e+30,5.703905001935371,v46
12694216.24973097,5403.175816877292,5121778627.952431,1.593160777609323e+31,5.780341888205456e+30,5.704070026845512,v46
12703816.24973097,5402.673531402469,5120806811.902013,1.5919641553161522e+31,5.777171150651769e+30,5.70423485021042,v46
12718216.24973097,5401.921687184437,5119352283.366773,1.5901744393452275e+31,5.772426175492035e+30,5.704481601736445,v46
12732616.24973097,5401.171359542986,5117900891.583633,1.5883900869150913e+31,5.767693203911603e+30,5.7047278910236,v46
12754216.24973097,5400.049514925832,5115730910.816792,1.5857252933922033e+31,5.760618613325507e+30,5.705096249278107,v46
12775816.24973097,5398.930962709882,5113567766.356989,1.583072221921001e+31,5.753570795454344e+30,5.705463602601576,v46
12788616.24973097,5398.269058632468,5112288169.283203,1.5815042370106527e+31,5.749405133037625e+30,5.705680981745035,v46
12801416.24973097,5397.608171003892,5111010901.752587,1.5799401425063113e+31,5.745248813366527e+30,5.705898019411444,v46
12820616.24973097,5396.619392679009,5109100263.433033,1.5776025894288675e+31,5.73903369488855e+30,5.706222782880394,v46
12839816.24973097,5395.632893463625,5107194693.225871,1.575273630676292e+31,5.732839417909725e+30,5.706546805880496,v46
12852616.24973097,5394.976077596592,5105926464.646481,1.5737248599985933e+31,5.728720168466807e+30,5.706762522376223,v46
12865416.24973097,5394.32020619504,5104660427.056042,1.572179775495133e+31,5.724610123710511e+30,5.7069779196489,v46
12875016.24973097,5393.8287802455125,5103712095.3449955,1.5710230629458997e+31,5.721533139725901e+30,5.707139299037986,v46
12884616.24973097,5393.3378663448775,5102764974.722046,1.5698683822692052e+31,5.718461307864731e+30,5.707300502265545,v46
12899016.24973097,5392.602723281017,5101347052.862116,1.5681407766777975e+31,5.713864251549764e+30,5.707541893438765,v46
12913416.24973097,5391.868688770375,5099931808.153044,1.5664176465521798e+31,5.709278709364337e+30,5.707782895760144,v46
12935016.24973097,5390.770297569113,5097815018.914846,1.5638426481052502e+31,5.70242426101501e+30,5.708143489100729,v46
12956616.24973097,5389.674270197502,5095704098.944323,1.561277420563531e+31,5.695595476949463e+30,5.708503231755819,v46
12969416.24973097,5389.025409204607,5094455129.746248,1.5597608263831642e+31,5.691559148186592e+30,5.70871615107193,v46
12982216.24973097,5388.377326736794,5093208178.1850195,1.5582475628485447e+31,5.687531772656315e+30,5.708928778509087,v46
12991816.24973097,5387.891656803079,5092274068.773397,1.5571145255088836e+31,5.684516636052145e+30,5.709088094898537,v46
13001416.24973097,5387.406414056368,5091341081.75636,1.555983336296278e+31,5.68150650990875e+30,5.709247249033226,v46
13008616.24973097,5387.042698489421,5090641956.965848,1.5551360080789667e+31,5.679251936120162e+30,5.709366528760172,v46
13015816.24973097,5386.679221220576,5089943458.471948,1.5542897118469549e+31,5.677000169957853e+30,5.709485717993253,v46
13026616.24973097,5386.134591807875,5088897146.691418,1.5530225211109728e+31,5.673628354410445e+30,5.7096642874205035,v46
13037416.24973097,5385.590490360476,5087852235.744772,1.5517576318160934e+31,5.670262822283494e+30,5.709842654418746,v46
13053616.24973097,5384.7756442158,5086288074.957704,1.5498653226797806e+31,5.665227567628015e+30,5.710109726184316,v46
13069816.24973097,5383.961966120456,5084727031.882886,1.5479781281890758e+31,5.660206347007036e+30,5.710376347516252,v46
13081966.24973097,5383.3522830949205,5083557952.648721,1.5465656540995905e+31,5.656448883349603e+30,5.710576076246639,v46
13094116.24973097,5382.743235480344,5082390604.405884,1.5451560082424368e+31,5.652699266498938e+30,5.710775555085118,v46
13112341.24973097,5381.83124907149,5080643548.835409,1.5430477220240752e+31,5.64709112288476e+30,5.711074181101668,v46
13130566.24973097,5380.9206777925,5078900352.1172285,1.5409457336205952e+31,5.641500484130161e+30,5.711372249885223,v46
13143366.24973097,5380.281745238927,5077677886.180312,1.5394726196698069e+31,5.637583412730307e+30,5.711581340073208,v46
13156166.24973097,5379.643489484807,5076457299.673067,1.538002561717548e+31,5.63367492039697e+30,5.71179015903322,v46
13175366.24973097,5378.687803124432,5074630732.09419,1.5358041599484826e+31,5.62782998178585e+30,5.712102743546883,v46
13194566.24973097,5377.733580715576,5072808365.431414,1.5336125194885013e+31,5.622004171818172e+30,5.712414721292816,v46
13207366.24973097,5377.09714693185,5071595293.249676,1.5321536224492617e+31,5.618129701460287e+30,5.712622453782537,v46
13220166.24973097,5376.461444650164,5070384103.893463,1.5306978221657627e+31,5.614263673386926e+30,5.712829913425609,v46
13229766.24973097,5375.9850312984845,5069476741.672394,1.5296077440784447e+31,5.61136923632912e+30,5.712985364240073,v46
13239366.24973097,5375.509017071984,5068570426.433141,1.5285193817695996e+31,5.608479524371907e+30,5.713140663461628,v46
13253766.24973097,5374.7959821001,5067213352.110985,1.526890583584972e+31,5.604154773387046e+30,5.713373253227172,v46
13268166.24973097,5374.08383497529,5065858613.217636,1.5252656091679247e+31,5.599840580716807e+30,5.713605504860762,v46
13278966.24973097,5373.550166377123,5064843836.240497,1.5240490698340631e+31,5.596611293647107e+30,5.713779515318658,v46
13289766.24973097,5373.016981184577,5063830358.193887,1.5228346477405734e+31,5.593387914487215e+30,5.7139533378412075,v46
13305966.24973097,5372.218403276567,5062313120.851209,1.5210176374101093e+31,5.588565118001152e+30,5.714213625605037,v46
13322166.24973097,5371.420907659023,5060798785.565771,1.5192053546454837e+31,5.583755513297341e+30,5.714473493309436,v46
13334316.24973097,5370.8233245680085,5059664621.058953,1.5178488545986954e+31,5.580156247625405e+30,5.714668172690864,v46
13346466.24973097,5370.226332230715,5058532070.739432,1.5164949734010576e+31,5.576564357755978e+30,5.714862618547683,v46
13364691.24973097,5369.332326410549,5056836950.951232,1.51446988293998e+31,5.571191840682065e+30,5.715153732465719,v46
13382916.24973097,5368.442603016564,5055146733.60869,1.5124547485975338e+31,5.565835813355817e+30,5.715444101633557,v46
13395716.24973097,5368.192084454191,5054095626.737294,1.5115436725400633e+31,5.562085969120944e+30,5.715624724433768,v46
13408516.24973097,5367.628930171294,5052934973.794968,1.5102156247567616e+31,5.55834419932537e+30,5.71582421533882,v46
13427716.24973097,5366.710697849514,5051160898.120291,1.508122932454148e+31,5.552748270552221e+30,5.7161292287882866,v46
